timestamp,current_mA,power_mW,voltage_V
2026-06-10T00:50:24.051Z,0.01,0.033,3.3
2026-06-10T00:50:24.252Z,0.01,0.033,3.3
2026-06-10T00:50:24.455Z,0.01,0.033,3.3
2026-06-10T00:50:24.657Z,0.02,0.066,3.3
2026-06-10T00:50:24.858Z,0.02,0.066,3.3
2026-06-10T00:50:25.061Z,0.02,0.066,3.3
2026-06-10T00:50:25.263Z,0.02,0.066,3.3
2026-06-10T00:50:25.464Z,0.01,0.033,3.3
2026-06-10T00:50:25.665Z,0.01,0.033,3.3
2026-06-10T00:50:25.867Z,0.02,0.066,3.3
2026-06-10T00:50:26.069Z,0.02,0.066,3.3
2026-06-10T00:50:26.271Z,0.02,0.066,3.3
2026-06-10T00:50:26.475Z,0.02,0.066,3.3
2026-06-10T00:50:26.675Z,0.02,0.066,3.3
2026-06-10T00:50:26.877Z,0.02,0.066,3.3
2026-06-10T00:50:27.079Z,0.02,0.066,3.3
2026-06-10T00:50:27.280Z,0.02,0.066,3.3
2026-06-10T00:50:27.484Z,0.01,0.033,3.3
2026-06-10T00:50:27.685Z,0.01,0.033,3.3
2026-06-10T00:50:27.886Z,0.01,0.033,3.3
2026-06-10T00:50:28.087Z,0.02,0.066,3.3
2026-06-10T00:50:28.288Z,0.02,0.066,3.3
2026-06-10T00:50:28.489Z,0.02,0.066,3.3
2026-06-10T00:50:28.691Z,0.02,0.066,3.3
2026-06-10T00:50:28.891Z,0.01,0.033,3.3
2026-06-10T00:50:29.092Z,0.01,0.033,3.3
2026-06-10T00:50:29.292Z,0.01,0.033,3.3
2026-06-10T00:50:29.493Z,0.01,0.033,3.3
2026-06-10T00:50:29.695Z,0.01,0.033,3.3
2026-06-10T00:50:29.895Z,0.01,0.033,3.3
2026-06-10T00:50:30.096Z,0.01,0.033,3.3
2026-06-10T00:50:30.297Z,0.01,0.033,3.3
2026-06-10T00:50:30.499Z,0.03,0.099,3.3
2026-06-10T00:50:30.700Z,0.02,0.066,3.3
2026-06-10T00:50:30.901Z,0.02,0.066,3.3
2026-06-10T00:50:31.103Z,0.02,0.066,3.3
2026-06-10T00:50:31.304Z,0.02,0.066,3.3
2026-06-10T00:50:31.505Z,0.01,0.033,3.3
2026-06-10T00:50:31.706Z,0.01,0.033,3.3
2026-06-10T00:50:31.908Z,0.02,0.066,3.3
2026-06-10T00:50:32.110Z,0.02,0.066,3.3
2026-06-10T00:50:32.313Z,0.02,0.066,3.3
2026-06-10T00:50:32.514Z,0.02,0.066,3.3
2026-06-10T00:50:32.715Z,0.02,0.066,3.3
2026-06-10T00:50:32.915Z,0.01,0.033,3.3
2026-06-10T00:50:33.117Z,0.02,0.066,3.3
2026-06-10T00:50:33.318Z,0.02,0.066,3.3
2026-06-10T00:50:33.521Z,0.03,0.099,3.3
2026-06-10T00:50:33.723Z,0.02,0.066,3.3
2026-06-10T00:50:33.923Z,0.02,0.066,3.3
2026-06-10T00:50:34.124Z,0.01,0.033,3.3
2026-06-10T00:50:34.326Z,0.01,0.033,3.3
2026-06-10T00:50:34.528Z,0.01,0.033,3.3
2026-06-10T00:50:34.729Z,0.02,0.066,3.3
2026-06-10T00:50:34.931Z,0.02,0.066,3.3
2026-06-10T00:50:35.133Z,0.02,0.066,3.3
2026-06-10T00:50:35.335Z,0.01,0.033,3.3
2026-06-10T00:50:35.538Z,0.01,0.033,3.3
2026-06-10T00:50:35.739Z,0.01,0.033,3.3
2026-06-10T00:50:35.941Z,0.02,0.066,3.3
2026-06-10T00:50:36.142Z,0.02,0.066,3.3
2026-06-10T00:50:36.345Z,0.02,0.066,3.3
2026-06-10T00:50:36.546Z,0.02,0.066,3.3
2026-06-10T00:50:36.747Z,0.02,0.066,3.3
2026-06-10T00:50:36.948Z,0.01,0.033,3.3
2026-06-10T00:50:37.149Z,0.01,0.033,3.3
2026-06-10T00:50:37.350Z,0.02,0.066,3.3
2026-06-10T00:50:37.551Z,0.02,0.066,3.3
2026-06-10T00:50:37.753Z,0.02,0.066,3.3
2026-06-10T00:50:37.954Z,0.02,0.066,3.3
2026-06-10T00:50:38.156Z,0.02,0.066,3.3
2026-06-10T00:50:38.357Z,0.02,0.066,3.3
2026-06-10T00:50:38.559Z,0.01,0.033,3.3
2026-06-10T00:50:38.760Z,0.01,0.033,3.3
2026-06-10T00:50:38.962Z,0.01,0.033,3.3
2026-06-10T00:50:39.162Z,0.01,0.033,3.3
2026-06-10T00:50:39.363Z,0.01,0.033,3.3
2026-06-10T00:50:39.564Z,0.02,0.066,3.3
2026-06-10T00:50:39.765Z,0.02,0.066,3.3
2026-06-10T00:50:39.967Z,0.02,0.066,3.3
2026-06-10T00:50:40.169Z,11.01,36.333,3.3
2026-06-10T00:50:40.370Z,51.88,171.204,3.3
2026-06-10T00:50:40.571Z,65.33,215.589,3.3
2026-06-10T00:50:40.773Z,65.08,214.764,3.3
2026-06-10T00:50:40.976Z,69.72,230.076,3.3
2026-06-10T00:50:41.177Z,71.54,236.082,3.3
2026-06-10T00:50:41.379Z,64.99,214.467,3.3
2026-06-10T00:50:41.581Z,56.62,186.846,3.3
2026-06-10T00:50:41.783Z,53,174.9,3.3
2026-06-10T00:50:41.985Z,51.64,170.412,3.3
2026-06-10T00:50:42.186Z,55.88,184.404,3.3
2026-06-10T00:50:42.386Z,63.66,210.078,3.3
2026-06-10T00:50:42.588Z,68.35,225.555,3.3
2026-06-10T00:50:42.789Z,66.97,221.001,3.3
2026-06-10T00:50:42.991Z,62.48,206.184,3.3
2026-06-10T00:50:43.192Z,62.93,207.669,3.3
2026-06-10T00:50:43.395Z,62.32,205.656,3.3
2026-06-10T00:50:43.596Z,61.74,203.742,3.3
2026-06-10T00:50:43.798Z,62.99,207.867,3.3
2026-06-10T00:50:43.999Z,64.2,211.86,3.3
2026-06-10T00:50:44.201Z,63.91,210.903,3.3
2026-06-10T00:50:44.401Z,126.09,416.097,3.3
2026-06-10T00:50:44.603Z,138.88,458.304,3.3
2026-06-10T00:50:44.805Z,110.34,364.122,3.3
2026-06-10T00:50:45.006Z,119.92,395.736,3.3
2026-06-10T00:50:45.207Z,119.54,394.482,3.3
2026-06-10T00:50:45.409Z,102.62,338.646,3.3
2026-06-10T00:50:45.610Z,102.46,338.118,3.3
2026-06-10T00:50:45.813Z,101.19,333.927,3.3
2026-06-10T00:50:46.014Z,102.41,337.953,3.3
2026-06-10T00:50:46.213Z,112.11,369.963,3.3
2026-06-10T00:50:46.414Z,122.7,404.91,3.3
2026-06-10T00:50:46.617Z,112.6,371.58,3.3
2026-06-10T00:50:46.818Z,96.6,318.78,3.3
2026-06-10T00:50:47.019Z,93.41,308.253,3.3
2026-06-10T00:50:47.221Z,93.52,308.616,3.3
2026-06-10T00:50:47.423Z,96.37,318.021,3.3
2026-06-10T00:50:47.625Z,94.36,311.388,3.3
2026-06-10T00:50:47.826Z,97.07,320.331,3.3
2026-06-10T00:50:48.028Z,84.93,280.269,3.3
2026-06-10T00:50:48.229Z,58.13,191.829,3.3
2026-06-10T00:50:48.431Z,36.26,119.658,3.3
2026-06-10T00:50:48.632Z,2.52,8.316,3.3
2026-06-10T00:50:48.834Z,0.68,2.244,3.3
2026-06-10T00:50:49.038Z,0.04,0.132,3.3
2026-06-10T00:50:49.239Z,0.02,0.066,3.3
2026-06-10T00:50:49.447Z,0.01,0.033,3.3
2026-06-10T00:50:49.648Z,0,0,3.3
2026-06-10T00:50:49.849Z,0.01,0.033,3.3
2026-06-10T00:50:50.050Z,0.01,0.033,3.3
2026-06-10T00:50:50.251Z,0.01,0.033,3.3
2026-06-10T00:50:50.452Z,0,0,3.3
2026-06-10T00:50:50.653Z,0,0,3.3
2026-06-10T00:50:50.854Z,0,0,3.3
2026-06-10T00:50:51.055Z,0,0,3.3
2026-06-10T00:50:51.257Z,0,0,3.3
2026-06-10T00:50:51.459Z,0,0,3.3
2026-06-10T00:50:51.660Z,0.01,0.033,3.3
2026-06-10T00:50:51.863Z,0.01,0.033,3.3
2026-06-10T00:50:52.064Z,0.01,0.033,3.3
2026-06-10T00:50:52.265Z,0.02,0.066,3.3
2026-06-10T00:50:52.467Z,0.01,0.033,3.3
2026-06-10T00:50:52.669Z,0.01,0.033,3.3
2026-06-10T00:50:52.870Z,0.02,0.066,3.3
2026-06-10T00:50:53.072Z,0.03,0.099,3.3
2026-06-10T00:50:53.274Z,0.03,0.099,3.3
2026-06-10T00:50:53.475Z,0.03,0.099,3.3
2026-06-10T00:50:53.677Z,0.02,0.066,3.3
2026-06-10T00:50:53.879Z,0.02,0.066,3.3
2026-06-10T00:50:54.080Z,0.01,0.033,3.3
2026-06-10T00:50:54.283Z,0.01,0.033,3.3
2026-06-10T00:50:54.483Z,0.02,0.066,3.3
2026-06-10T00:50:54.683Z,0.02,0.066,3.3
2026-06-10T00:50:54.884Z,0.02,0.066,3.3
2026-06-10T00:50:55.085Z,0.02,0.066,3.3
2026-06-10T00:50:55.287Z,0.02,0.066,3.3
2026-06-10T00:50:55.489Z,0.02,0.066,3.3
2026-06-10T00:50:55.690Z,0.02,0.066,3.3
2026-06-10T00:50:55.893Z,0.02,0.066,3.3
2026-06-10T00:50:56.095Z,0.02,0.066,3.3
2026-06-10T00:50:56.296Z,0.02,0.066,3.3
2026-06-10T00:50:56.496Z,0.01,0.033,3.3
2026-06-10T00:50:56.698Z,0.02,0.066,3.3
2026-06-10T00:50:56.900Z,0.02,0.066,3.3
2026-06-10T00:50:57.101Z,0.01,0.033,3.3
2026-06-10T00:50:57.303Z,0.02,0.066,3.3
2026-06-10T00:50:57.504Z,0.02,0.066,3.3
2026-06-10T00:50:57.705Z,0.02,0.066,3.3
2026-06-10T00:50:57.906Z,0.01,0.033,3.3
2026-06-10T00:50:58.107Z,0.01,0.033,3.3
2026-06-10T00:50:58.308Z,0.02,0.066,3.3
2026-06-10T00:50:58.509Z,0.02,0.066,3.3
2026-06-10T00:50:58.710Z,0.02,0.066,3.3
2026-06-10T00:50:58.912Z,0.02,0.066,3.3
2026-06-10T00:50:59.115Z,0.01,0.033,3.3
2026-06-10T00:50:59.316Z,0.01,0.033,3.3
2026-06-10T00:50:59.518Z,0.01,0.033,3.3
2026-06-10T00:50:59.719Z,0.01,0.033,3.3
2026-06-10T00:50:59.920Z,0.02,0.066,3.3
2026-06-10T00:51:00.123Z,0.02,0.066,3.3
2026-06-10T00:51:00.324Z,0.02,0.066,3.3
2026-06-10T00:51:00.525Z,0.02,0.066,3.3
2026-06-10T00:51:00.727Z,0.01,0.033,3.3
2026-06-10T00:51:00.929Z,0.01,0.033,3.3
2026-06-10T00:51:01.131Z,0.01,0.033,3.3
2026-06-10T00:51:01.332Z,0.01,0.033,3.3
2026-06-10T00:51:01.534Z,0.02,0.066,3.3
2026-06-10T00:51:01.735Z,0.02,0.066,3.3
2026-06-10T00:51:01.936Z,0.02,0.066,3.3
2026-06-10T00:51:02.137Z,0.02,0.066,3.3
2026-06-10T00:51:02.338Z,0.02,0.066,3.3
2026-06-10T00:51:02.540Z,0.01,0.033,3.3
2026-06-10T00:51:02.741Z,0.01,0.033,3.3
2026-06-10T00:51:02.943Z,0.01,0.033,3.3
2026-06-10T00:51:03.145Z,0.01,0.033,3.3
2026-06-10T00:51:03.347Z,0.01,0.033,3.3
2026-06-10T00:51:03.547Z,0.01,0.033,3.3
2026-06-10T00:51:03.749Z,0.01,0.033,3.3
2026-06-10T00:51:03.952Z,0.02,0.066,3.3
2026-06-10T00:51:04.156Z,0.02,0.066,3.3
2026-06-10T00:51:04.357Z,0.02,0.066,3.3
2026-06-10T00:51:04.558Z,0.02,0.066,3.3
2026-06-10T00:51:04.759Z,0.01,0.033,3.3
2026-06-10T00:51:04.962Z,0.01,0.033,3.3
2026-06-10T00:51:05.163Z,0.01,0.033,3.3
2026-06-10T00:51:05.365Z,0.02,0.066,3.3
2026-06-10T00:51:05.566Z,0.02,0.066,3.3
2026-06-10T00:51:05.767Z,0.02,0.066,3.3
2026-06-10T00:51:05.967Z,0.02,0.066,3.3
2026-06-10T00:51:06.170Z,0.01,0.033,3.3
2026-06-10T00:51:06.370Z,0.01,0.033,3.3
2026-06-10T00:51:06.572Z,0.01,0.033,3.3
2026-06-10T00:51:06.775Z,0.01,0.033,3.3
2026-06-10T00:51:06.978Z,0.01,0.033,3.3
2026-06-10T00:51:07.179Z,0.02,0.066,3.3
2026-06-10T00:51:07.380Z,0.02,0.066,3.3
2026-06-10T00:51:07.581Z,0.02,0.066,3.3
2026-06-10T00:51:07.783Z,0.02,0.066,3.3
2026-06-10T00:51:07.986Z,0.01,0.033,3.3
2026-06-10T00:51:08.188Z,0.01,0.033,3.3
2026-06-10T00:51:08.392Z,0.01,0.033,3.3
2026-06-10T00:51:08.590Z,0.02,0.066,3.3
2026-06-10T00:51:08.792Z,0.02,0.066,3.3
2026-06-10T00:51:08.992Z,0.02,0.066,3.3
2026-06-10T00:51:09.195Z,0.02,0.066,3.3
2026-06-10T00:51:09.396Z,0.01,0.033,3.3
2026-06-10T00:51:09.598Z,0.01,0.033,3.3
2026-06-10T00:51:09.799Z,0.01,0.033,3.3
2026-06-10T00:51:10.000Z,0.01,0.033,3.3
2026-06-10T00:51:10.202Z,0.02,0.066,3.3
2026-06-10T00:51:10.404Z,0.02,0.066,3.3
2026-06-10T00:51:10.605Z,0.02,0.066,3.3
2026-06-10T00:51:10.807Z,0.02,0.066,3.3
2026-06-10T00:51:11.010Z,0.02,0.066,3.3
2026-06-10T00:51:11.210Z,0.01,0.033,3.3
2026-06-10T00:51:11.413Z,0.01,0.033,3.3
2026-06-10T00:51:11.615Z,0.01,0.033,3.3
2026-06-10T00:51:11.815Z,0.01,0.033,3.3
2026-06-10T00:51:12.017Z,0.01,0.033,3.3
2026-06-10T00:51:12.217Z,0.02,0.066,3.3
2026-06-10T00:51:12.424Z,0.02,0.066,3.3
2026-06-10T00:51:12.622Z,0.02,0.066,3.3
2026-06-10T00:51:12.823Z,0.02,0.066,3.3
2026-06-10T00:51:13.023Z,0.01,0.033,3.3
2026-06-10T00:51:13.225Z,0.01,0.033,3.3
2026-06-10T00:51:13.427Z,0.01,0.033,3.3
2026-06-10T00:51:13.628Z,0.02,0.066,3.3
2026-06-10T00:51:13.829Z,0.02,0.066,3.3
2026-06-10T00:51:14.032Z,0.02,0.066,3.3
2026-06-10T00:51:14.234Z,0.02,0.066,3.3
2026-06-10T00:51:14.438Z,0.01,0.033,3.3
2026-06-10T00:51:14.639Z,0.01,0.033,3.3
2026-06-10T00:51:14.840Z,0.02,0.066,3.3
2026-06-10T00:51:15.041Z,0.02,0.066,3.3
2026-06-10T00:51:15.242Z,0.03,0.099,3.3
2026-06-10T00:51:15.447Z,0.02,0.066,3.3
2026-06-10T00:51:15.648Z,0.01,0.033,3.3
2026-06-10T00:51:15.850Z,0.02,0.066,3.3
2026-06-10T00:51:16.052Z,0.02,0.066,3.3
2026-06-10T00:51:16.254Z,0.01,0.033,3.3
2026-06-10T00:51:16.456Z,0.01,0.033,3.3
2026-06-10T00:51:16.657Z,0.02,0.066,3.3
2026-06-10T00:51:16.858Z,0.02,0.066,3.3
2026-06-10T00:51:17.059Z,0.02,0.066,3.3
2026-06-10T00:51:17.261Z,0.02,0.066,3.3
2026-06-10T00:51:17.462Z,0.02,0.066,3.3
2026-06-10T00:51:17.664Z,0.01,0.033,3.3
2026-06-10T00:51:17.865Z,0.02,0.066,3.3
2026-06-10T00:51:18.067Z,0.02,0.066,3.3
2026-06-10T00:51:18.269Z,0.02,0.066,3.3
2026-06-10T00:51:18.470Z,0.02,0.066,3.3
2026-06-10T00:51:18.671Z,0.02,0.066,3.3
2026-06-10T00:51:18.872Z,0.02,0.066,3.3
2026-06-10T00:51:19.073Z,0.01,0.033,3.3
2026-06-10T00:51:19.274Z,0.01,0.033,3.3
2026-06-10T00:51:19.476Z,0.01,0.033,3.3
2026-06-10T00:51:19.678Z,0.01,0.033,3.3
2026-06-10T00:51:19.880Z,0.01,0.033,3.3
2026-06-10T00:51:20.087Z,0.01,0.033,3.3
2026-06-10T00:51:20.288Z,0,0,3.3
2026-06-10T00:51:20.491Z,0,0,3.3
2026-06-10T00:51:20.692Z,0,0,3.3
2026-06-10T00:51:20.893Z,0,0,3.3
2026-06-10T00:51:21.094Z,0,0,3.3
2026-06-10T00:51:21.296Z,0,0,3.3
2026-06-10T00:51:21.497Z,0,0,3.3
2026-06-10T00:51:21.697Z,0,0,3.3
2026-06-10T00:51:21.900Z,0.01,0.033,3.3
2026-06-10T00:51:22.101Z,0.01,0.033,3.3
2026-06-10T00:51:22.302Z,0.01,0.033,3.3
2026-06-10T00:51:22.503Z,0,0,3.3
2026-06-10T00:51:22.703Z,0.01,0.033,3.3
2026-06-10T00:51:22.904Z,0.01,0.033,3.3
2026-06-10T00:51:23.106Z,0.01,0.033,3.3
2026-06-10T00:51:23.308Z,0.01,0.033,3.3
2026-06-10T00:51:23.509Z,0.01,0.033,3.3
2026-06-10T00:51:23.710Z,0,0,3.3
2026-06-10T00:51:23.912Z,0,0,3.3
2026-06-10T00:51:24.113Z,0,0,3.3
2026-06-10T00:51:24.315Z,0.01,0.033,3.3
2026-06-10T00:51:24.516Z,0.01,0.033,3.3
2026-06-10T00:51:24.717Z,0,0,3.3
2026-06-10T00:51:24.919Z,0.01,0.033,3.3
2026-06-10T00:51:25.120Z,0.01,0.033,3.3
2026-06-10T00:51:25.320Z,0.01,0.033,3.3
2026-06-10T00:51:25.521Z,0.01,0.033,3.3
2026-06-10T00:51:25.724Z,0.02,0.066,3.3
2026-06-10T00:51:25.926Z,0.02,0.066,3.3
2026-06-10T00:51:26.128Z,0.02,0.066,3.3
2026-06-10T00:51:26.330Z,0.02,0.066,3.3
2026-06-10T00:51:26.531Z,0.02,0.066,3.3
2026-06-10T00:51:26.733Z,0.02,0.066,3.3
2026-06-10T00:51:26.933Z,0.01,0.033,3.3
2026-06-10T00:51:27.135Z,0.01,0.033,3.3
2026-06-10T00:51:27.336Z,0.01,0.033,3.3
2026-06-10T00:51:27.537Z,0.01,0.033,3.3
2026-06-10T00:51:27.737Z,0,0,3.3
2026-06-10T00:51:27.939Z,0,0,3.3
2026-06-10T00:51:28.141Z,0,0,3.3
2026-06-10T00:51:28.343Z,0.01,0.033,3.3
2026-06-10T00:51:28.543Z,0.01,0.033,3.3
2026-06-10T00:51:28.746Z,0.01,0.033,3.3
2026-06-10T00:51:28.948Z,0.01,0.033,3.3
2026-06-10T00:51:29.150Z,0.01,0.033,3.3
2026-06-10T00:51:29.352Z,0.01,0.033,3.3
2026-06-10T00:51:29.552Z,0.01,0.033,3.3
2026-06-10T00:51:29.752Z,0.01,0.033,3.3
2026-06-10T00:51:29.953Z,0.01,0.033,3.3
2026-06-10T00:51:30.155Z,0.01,0.033,3.3
2026-06-10T00:51:30.356Z,0.01,0.033,3.3
2026-06-10T00:51:30.557Z,0.01,0.033,3.3
2026-06-10T00:51:30.760Z,0.02,0.066,3.3
2026-06-10T00:51:30.960Z,0.02,0.066,3.3
2026-06-10T00:51:31.161Z,0.02,0.066,3.3
2026-06-10T00:51:31.362Z,0.02,0.066,3.3
2026-06-10T00:51:31.564Z,0.02,0.066,3.3
2026-06-10T00:51:31.766Z,0.02,0.066,3.3
2026-06-10T00:51:31.966Z,0.02,0.066,3.3
2026-06-10T00:51:32.167Z,0.02,0.066,3.3
2026-06-10T00:51:32.369Z,0.02,0.066,3.3
2026-06-10T00:51:32.573Z,0.01,0.033,3.3
2026-06-10T00:51:32.774Z,0.01,0.033,3.3
2026-06-10T00:51:32.975Z,0.02,0.066,3.3
2026-06-10T00:51:33.176Z,0.02,0.066,3.3
2026-06-10T00:51:33.378Z,0.02,0.066,3.3
2026-06-10T00:51:33.579Z,0.01,0.033,3.3
2026-06-10T00:51:33.781Z,0.01,0.033,3.3
2026-06-10T00:51:33.983Z,0.01,0.033,3.3
2026-06-10T00:51:34.185Z,0.02,0.066,3.3
2026-06-10T00:51:34.387Z,0.02,0.066,3.3
2026-06-10T00:51:34.589Z,0.02,0.066,3.3
2026-06-10T00:51:34.789Z,0.01,0.033,3.3
2026-06-10T00:51:34.992Z,0.01,0.033,3.3
2026-06-10T00:51:35.194Z,0.01,0.033,3.3
2026-06-10T00:51:35.396Z,0.01,0.033,3.3
2026-06-10T00:51:35.597Z,0.01,0.033,3.3
2026-06-10T00:51:35.798Z,0.01,0.033,3.3
2026-06-10T00:51:36.000Z,0.02,0.066,3.3
2026-06-10T00:51:36.201Z,0.02,0.066,3.3
2026-06-10T00:51:36.402Z,0.02,0.066,3.3
2026-06-10T00:51:36.603Z,0.01,0.033,3.3
2026-06-10T00:51:36.803Z,0.01,0.033,3.3
2026-06-10T00:51:37.005Z,0.01,0.033,3.3
2026-06-10T00:51:37.208Z,0.02,0.066,3.3
2026-06-10T00:51:37.411Z,0.02,0.066,3.3
2026-06-10T00:51:37.611Z,0.02,0.066,3.3
2026-06-10T00:51:37.812Z,0.01,0.033,3.3
2026-06-10T00:51:38.015Z,0.01,0.033,3.3
2026-06-10T00:51:38.216Z,0.01,0.033,3.3
2026-06-10T00:51:38.422Z,0.01,0.033,3.3
2026-06-10T00:51:38.618Z,0.02,0.066,3.3
2026-06-10T00:51:38.818Z,0.02,0.066,3.3
2026-06-10T00:51:39.020Z,0.02,0.066,3.3
2026-06-10T00:51:39.221Z,0.02,0.066,3.3
2026-06-10T00:51:39.422Z,0.02,0.066,3.3
2026-06-10T00:51:39.623Z,0.02,0.066,3.3
2026-06-10T00:51:39.825Z,0.01,0.033,3.3
2026-06-10T00:51:40.028Z,18.41,60.753,3.3
2026-06-10T00:51:40.230Z,59.32,195.756,3.3
2026-06-10T00:51:40.431Z,65.57,216.381,3.3
2026-06-10T00:51:40.633Z,65.07,214.731,3.3
2026-06-10T00:51:40.835Z,72.81,240.273,3.3
2026-06-10T00:51:41.038Z,71.87,237.171,3.3
2026-06-10T00:51:41.240Z,61.62,203.346,3.3
2026-06-10T00:51:41.443Z,56.56,186.648,3.3
2026-06-10T00:51:41.645Z,51.71,170.643,3.3
2026-06-10T00:51:41.847Z,51.66,170.478,3.3
2026-06-10T00:51:42.049Z,58.05,191.565,3.3
2026-06-10T00:51:42.250Z,68.04,224.532,3.3
2026-06-10T00:51:42.451Z,68.16,224.928,3.3
2026-06-10T00:51:42.653Z,62.71,206.943,3.3
2026-06-10T00:51:42.855Z,62.57,206.481,3.3
2026-06-10T00:51:43.055Z,64.41,212.553,3.3
2026-06-10T00:51:43.257Z,64.36,212.388,3.3
2026-06-10T00:51:43.457Z,65.07,214.731,3.3
2026-06-10T00:51:43.659Z,63.17,208.461,3.3
2026-06-10T00:51:43.861Z,64.88,214.104,3.3
2026-06-10T00:51:44.063Z,107.29,354.057,3.3
2026-06-10T00:51:44.264Z,145.57,480.381,3.3
2026-06-10T00:51:44.466Z,108.4,357.72,3.3
2026-06-10T00:51:44.667Z,106.56,351.648,3.3
2026-06-10T00:51:44.868Z,104.67,345.411,3.3
2026-06-10T00:51:45.071Z,102.89,339.537,3.3
2026-06-10T00:51:45.271Z,100.99,333.267,3.3
2026-06-10T00:51:45.474Z,101.51,334.983,3.3
2026-06-10T00:51:45.676Z,98.24,324.192,3.3
2026-06-10T00:51:45.878Z,98.86,326.238,3.3
2026-06-10T00:51:46.079Z,105.23,347.259,3.3
2026-06-10T00:51:46.281Z,118.43,390.819,3.3
2026-06-10T00:51:46.482Z,121.82,402.006,3.3
2026-06-10T00:51:46.683Z,103.27,340.791,3.3
2026-06-10T00:51:46.885Z,93.15,307.395,3.3
2026-06-10T00:51:47.087Z,92.88,306.504,3.3
2026-06-10T00:51:47.289Z,94.06,310.398,3.3
2026-06-10T00:51:47.490Z,97.21,320.793,3.3
2026-06-10T00:51:47.691Z,99.29,327.657,3.3
2026-06-10T00:51:47.893Z,95.31,314.523,3.3
2026-06-10T00:51:48.093Z,78.37,258.621,3.3
2026-06-10T00:51:48.294Z,56.64,186.912,3.3
2026-06-10T00:51:48.496Z,21.51,70.983,3.3
2026-06-10T00:51:48.697Z,2.28,7.524,3.3
2026-06-10T00:51:48.899Z,0.54,1.782,3.3
2026-06-10T00:51:49.100Z,0.03,0.099,3.3
2026-06-10T00:51:49.301Z,0.02,0.066,3.3
2026-06-10T00:51:49.503Z,0.01,0.033,3.3
2026-06-10T00:51:49.703Z,0.01,0.033,3.3
2026-06-10T00:51:49.904Z,0.01,0.033,3.3
2026-06-10T00:51:50.105Z,0.02,0.066,3.3
2026-06-10T00:51:50.305Z,0.02,0.066,3.3
2026-06-10T00:51:50.507Z,0.01,0.033,3.3
2026-06-10T00:51:50.708Z,0.01,0.033,3.3
2026-06-10T00:51:50.909Z,0.01,0.033,3.3
2026-06-10T00:51:51.110Z,0.01,0.033,3.3
2026-06-10T00:51:51.311Z,0,0,3.3
2026-06-10T00:51:51.513Z,0,0,3.3
2026-06-10T00:51:51.715Z,0,0,3.3
2026-06-10T00:51:51.917Z,0,0,3.3
2026-06-10T00:51:52.118Z,0,0,3.3
2026-06-10T00:51:52.319Z,0.01,0.033,3.3
2026-06-10T00:51:52.521Z,0.01,0.033,3.3
2026-06-10T00:51:52.723Z,0.01,0.033,3.3
2026-06-10T00:51:52.924Z,0.01,0.033,3.3
2026-06-10T00:51:53.126Z,0.01,0.033,3.3
2026-06-10T00:51:53.328Z,0.01,0.033,3.3
2026-06-10T00:51:53.529Z,0.01,0.033,3.3
2026-06-10T00:51:53.730Z,0,0,3.3
2026-06-10T00:51:53.931Z,0.01,0.033,3.3
2026-06-10T00:51:54.133Z,0,0,3.3
2026-06-10T00:51:54.335Z,0,0,3.3
2026-06-10T00:51:54.535Z,0,0,3.3
2026-06-10T00:51:54.738Z,0,0,3.3
2026-06-10T00:51:54.939Z,0,0,3.3
2026-06-10T00:51:55.140Z,0.01,0.033,3.3
2026-06-10T00:51:55.342Z,0.01,0.033,3.3
2026-06-10T00:51:55.544Z,0.01,0.033,3.3
2026-06-10T00:51:55.746Z,0.01,0.033,3.3
2026-06-10T00:51:55.947Z,0,0,3.3
2026-06-10T00:51:56.148Z,0.01,0.033,3.3
2026-06-10T00:51:56.350Z,0.01,0.033,3.3
2026-06-10T00:51:56.551Z,0.01,0.033,3.3
2026-06-10T00:51:56.754Z,0.01,0.033,3.3
2026-06-10T00:51:56.954Z,0.01,0.033,3.3
2026-06-10T00:51:57.156Z,0.01,0.033,3.3
2026-06-10T00:51:57.357Z,0.02,0.066,3.3
2026-06-10T00:51:57.558Z,0.02,0.066,3.3
2026-06-10T00:51:57.760Z,0.02,0.066,3.3
2026-06-10T00:51:57.962Z,0.02,0.066,3.3
2026-06-10T00:51:58.164Z,0.01,0.033,3.3
2026-06-10T00:51:58.365Z,0.01,0.033,3.3
2026-06-10T00:51:58.567Z,0.01,0.033,3.3
2026-06-10T00:51:58.768Z,0.02,0.066,3.3
2026-06-10T00:51:58.969Z,0.02,0.066,3.3
2026-06-10T00:51:59.171Z,0.02,0.066,3.3
2026-06-10T00:51:59.372Z,0.02,0.066,3.3
2026-06-10T00:51:59.574Z,0.01,0.033,3.3
2026-06-10T00:51:59.776Z,0.01,0.033,3.3
2026-06-10T00:51:59.978Z,0,0,3.3
2026-06-10T00:52:00.180Z,0,0,3.3
2026-06-10T00:52:00.380Z,0,0,3.3
2026-06-10T00:52:00.581Z,0.01,0.033,3.3
2026-06-10T00:52:00.783Z,0,0,3.3
2026-06-10T00:52:00.985Z,0,0,3.3
2026-06-10T00:52:01.186Z,0,0,3.3
2026-06-10T00:52:01.389Z,0,0,3.3
2026-06-10T00:52:01.591Z,0,0,3.3
2026-06-10T00:52:01.794Z,0.01,0.033,3.3
2026-06-10T00:52:01.996Z,0.01,0.033,3.3
2026-06-10T00:52:02.198Z,0,0,3.3
